Feature,Subgenome
Zm00001d018135,maize1
Zm00001d001813,maize1
Zm00001d046207,maize1
Zm00001d046313,maize1
Zm00001d028964,maize1
Zm00001d001944,maize1
Zm00001d027582,maize1
Zm00001d001943,maize1
Zm00001d028963,maize1
Zm00001d003099,maize1
Zm00001d040506,maize1
Zm00001d035737,maize1
Zm00001d033967,maize1
Zm00001d040048,maize1
Zm00001d016588,maize1
Zm00001d045412,maize1
Zm00001d040047,maize1
Zm00001d018657,maize1
Zm00001d028918,maize1
Zm00001d020642,maize1
Zm00001d040312,maize1
Zm00001d015600,maize1
Zm00001d038222,maize1
Zm00001d027925,maize1
Zm00001d029108,maize1
Zm00001d031712,maize1
Zm00001d003981,maize1
Zm00001d021868,maize1
Zm00001d020396,maize1
Zm00001d018659,maize1
Zm00001d035191,maize1
Zm00001d049208,maize1
Zm00001d028446,maize1
Zm00001d042641,maize1
Zm00001d033847,maize1
Zm00001d044860,maize1
Zm00001d045458,maize1
Zm00001d034446,maize1
Zm00001d021450,maize1
Zm00001d022053,maize1
Zm00001d044332,maize1
Zm00001d002006,maize1
Zm00001d043815,maize1
Zm00001d019116,maize1
Zm00001d034447,maize1
Zm00001d003566,maize1
Zm00001d001814,maize1
Zm00001d044333,maize1
Zm00001d015988,maize1
Zm00001d029550,maize1
Zm00001d022052,maize1
Zm00001d046489,maize1
Zm00001d042217,maize1
Zm00001d028422,maize1
Zm00001d043814,maize1
Zm00001d002682,maize1
Zm00001d034385,maize1
Zm00001d044335,maize1
Zm00001d002684,maize1
Zm00001d046490,maize1
Zm00001d002685,maize1
Zm00001d018664,maize1
Zm00001d021720,maize1
Zm00001d002781,maize1
Zm00001d031013,maize1
Zm00001d016254,maize1
Zm00001d021781,maize1
Zm00001d029041,maize1
Zm00001d004010,maize1
Zm00001d043152,maize1
Zm00001d043813,maize1
Zm00001d017809,maize1
Zm00001d024324,maize1
Zm00001d035501,maize1
Zm00001d018614,maize1
Zm00001d044447,maize1
Zm00001d014983,maize1
Zm00001d045310,maize1
Zm00001d022603,maize1
Zm00001d018613,maize1
Zm00001d017906,maize1
Zm00001d032804,maize1
Zm00001d014984,maize1
Zm00001d014986,maize1
Zm00001d022604,maize1
Zm00001d045274,maize1
Zm00001d023429,maize1
Zm00001d022355,maize1
Zm00001d002687,maize1
Zm00001d027506,maize1
Zm00001d022487,maize1
Zm00001d039016,maize1
Zm00001d002783,maize1
Zm00001d021200,maize1
Zm00001d022485,maize1
Zm00001d039893,maize1
Zm00001d017911,maize1
Zm00001d039015,maize1
Zm00001d002784,maize1
Zm00001d016655,maize1
Zm00001d001866,maize1
Zm00001d052296,maize1
Zm00001d039014,maize1
Zm00001d028998,maize1
Zm00001d032805,maize1
Zm00001d017205,maize1
Zm00001d052298,maize1
Zm00001d015965,maize1
Zm00001d002786,maize1
Zm00001d002787,maize1
Zm00001d020782,maize1
Zm00001d033296,maize1
Zm00001d032060,maize1
Zm00001d022605,maize1
Zm00001d028721,maize1
Zm00001d016301,maize1
Zm00001d003224,maize1
Zm00001d016311,maize1
Zm00001d018882,maize1
Zm00001d044555,maize1
Zm00001d003220,maize1
Zm00001d004477,maize1
Zm00001d021607,maize1
Zm00001d039702,maize1
Zm00001d017720,maize1
Zm00001d024665,maize1
Zm00001d003543,maize1
Zm00001d018191,maize1
Zm00001d024664,maize1
Zm00001d039701,maize1
Zm00001d018983,maize1
Zm00001d044554,maize1
Zm00001d028862,maize1
Zm00001d003545,maize1
Zm00001d003546,maize1
Zm00001d039013,maize1
Zm00001d018190,maize1
Zm00001d027868,maize1
Zm00001d044553,maize1
Zm00001d002788,maize1
Zm00001d039012,maize1
Zm00001d003226,maize1
Zm00001d043088,maize1
Zm00001d003245,maize1
Zm00001d002105,maize1
Zm00001d034858,maize1
Zm00001d034968,maize1
Zm00001d031738,maize1
Zm00001d002971,maize1
Zm00001d043445,maize1
Zm00001d023673,maize1
Zm00001d003227,maize1
Zm00001d034858,maize1
Zm00001d017176,maize1
Zm00001d034048,maize1
Zm00001d034970,maize1
Zm00001d039010,maize1
Zm00001d031740,maize1
Zm00001d003549,maize1
Zm00001d003616,maize1
Zm00001d037532,maize1
Zm00001d024625,maize1
Zm00001d043089,maize1
Zm00001d035652,maize1
Zm00001d016394,maize1
Zm00001d019549,maize1
Zm00001d029426,maize1
Zm00001d039007,maize1
Zm00001d040360,maize1
Zm00001d044224,maize1
Zm00001d018642,maize1
Zm00001d042331,maize1
Zm00001d015420,maize1
Zm00001d002104,maize1
Zm00001d042330,maize1
Zm00001d003268,maize1
Zm00001d034857,maize1
Zm00001d043413,maize1
Zm00001d003269,maize1
Zm00001d034856,maize1
Zm00001d046445,maize1
Zm00001d044030,maize1
Zm00001d021950,maize1
Zm00001d003877,maize1
Zm00001d024468,maize1
Zm00001d027862,maize1
Zm00001d031101,maize1
Zm00001d044244,maize1
Zm00001d044432,maize1
Zm00001d003271,maize1
Zm00001d044245,maize1
Zm00001d014721,maize1
Zm00001d039020,maize1
Zm00001d031454,maize1
Zm00001d024467,maize1
Zm00001d046444,maize1
Zm00001d002103,maize1
Zm00001d023246,maize1
Zm00001d043534,maize1
Zm00001d003272,maize1
Zm00001d044430,maize1
Zm00001d044431,maize1
Zm00001d017613,maize1
Zm00001d045303,maize1
Zm00001d043410,maize1
Zm00001d024708,maize1
Zm00001d035757,maize1
Zm00001d029964,maize1
Zm00001d002100,maize1
Zm00001d043428,maize1
Zm00001d033744,maize1
Zm00001d031945,maize1
Zm00001d020418,maize1
Zm00001d044056,maize1
Zm00001d043929,maize1
Zm00001d043235,maize1
Zm00001d028863,maize1
Zm00001d003175,maize1
Zm00001d003878,maize1
Zm00001d031946,maize1
Zm00001d031099,maize1
Zm00001d002098,maize1
Zm00001d038039,maize1
Zm00001d033745,maize1
Zm00001d039021,maize1
Zm00001d002085,maize1
Zm00001d039022,maize1
Zm00001d039025,maize1
Zm00001d044059,maize1
Zm00001d037700,maize1
Zm00001d043932,maize1
Zm00001d002086,maize1
Zm00001d034855,maize1
Zm00001d042436,maize1
Zm00001d024424,maize1
Zm00001d043535,maize1
Zm00001d033746,maize1
Zm00001d031259,maize1
Zm00001d035041,maize1
Zm00001d021949,maize1
Zm00001d033248,maize1
Zm00001d033214,maize1
Zm00001d024423,maize1
Zm00001d043935,maize1
Zm00001d022536,maize1
Zm00001d021948,maize1
Zm00001d034891,maize1
Zm00001d027962,maize1
Zm00001d045147,maize1
Zm00001d038070,maize1
Zm00001d018238,maize1
Zm00001d042772,maize1
Zm00001d038071,maize1
Zm00001d044426,maize1
Zm00001d046138,maize1
Zm00001d034064,maize1
Zm00001d031257,maize1
Zm00001d002088,maize1
Zm00001d003848,maize1
Zm00001d032773,maize1
Zm00001d016911,maize1
Zm00001d045928,maize1
Zm00001d037748,maize1
Zm00001d027965,maize1
Zm00001d033747,maize1
Zm00001d033580,maize1
Zm00001d043947,maize1
Zm00001d028736,maize1
Zm00001d029617,maize1
Zm00001d002974,maize1
Zm00001d017845,maize1
Zm00001d034055,maize1
Zm00001d017514,maize1
Zm00001d043946,maize1
Zm00001d016037,maize1
Zm00001d038173,maize1
Zm00001d034853,maize1
Zm00001d035032,maize1
Zm00001d043945,maize1
Zm00001d018903,maize1
Zm00001d034852,maize1
Zm00001d043944,maize1
Zm00001d028263,maize1
Zm00001d016544,maize1
Zm00001d043943,maize1
Zm00001d017131,maize1
Zm00001d022341,maize1
Zm00001d023494,maize1
Zm00001d045046,maize1
Zm00001d035527,maize1
Zm00001d017130,maize1
Zm00001d039648,maize1
Zm00001d016545,maize1
Zm00001d049297,maize1
Zm00001d035526,maize1
Zm00001d020040,maize1
Zm00001d034851,maize1
Zm00001d017026,maize1
Zm00001d040340,maize1
Zm00001d016915,maize1
Zm00001d020695,maize1
Zm00001d043125,maize1
Zm00001d020694,maize1
Zm00001d015314,maize1
Zm00001d003974,maize1
Zm00001d017618,maize1
Zm00001d045462,maize1
Zm00001d046158,maize1
Zm00001d003975,maize1
Zm00001d022461,maize1
Zm00001d042172,maize1
Zm00001d019123,maize1
Zm00001d038172,maize1
Zm00001d035753,maize1
Zm00001d028272,maize1
Zm00001d049055,maize1
Zm00001d030123,maize1
Zm00001d022460,maize1
Zm00001d029699,maize1
Zm00001d019507,maize1
Zm00001d016916,maize1
Zm00001d021574,maize1
Zm00001d022189,maize1
Zm00001d042448,maize1
Zm00001d042449,maize1
Zm00001d022458,maize1
Zm00001d042450,maize1
Zm00001d031981,maize1
Zm00001d019130,maize1
Zm00001d001924,maize1
Zm00001d027458,maize1
Zm00001d046928,maize1
Zm00001d016506,maize1
Zm00001d035631,maize1
Zm00001d027459,maize1
Zm00001d020364,maize1
Zm00001d033717,maize1
Zm00001d042346,maize1
Zm00001d033367,maize1
Zm00001d042613,maize1
Zm00001d021602,maize1
Zm00001d033366,maize1
Zm00001d042345,maize1
Zm00001d043311,maize1
Zm00001d046718,maize1
Zm00001d044211,maize1
Zm00001d034002,maize1
Zm00001d043599,maize1
Zm00001d042192,maize1
Zm00001d003296,maize1
Zm00001d003297,maize1
Zm00001d022506,maize1
Zm00001d034001,maize1
Zm00001d018820,maize1
Zm00001d052317,maize1
Zm00001d022505,maize1
Zm00001d039111,maize1
Zm00001d002758,maize1
Zm00001d018685,maize1
Zm00001d017090,maize1
Zm00001d015366,maize1
Zm00001d029783,maize1
Zm00001d035142,maize1
Zm00001d018686,maize1
Zm00001d023576,maize1
Zm00001d043280,maize1
Zm00001d033365,maize1
Zm00001d019551,maize1
Zm00001d029287,maize1
Zm00001d053155,maize1
Zm00001d016228,maize1
Zm00001d002215,maize1
Zm00001d038186,maize1
Zm00001d002869,maize1
Zm00001d018014,maize1
Zm00001d027277,maize1
Zm00001d040090,maize1
Zm00001d042846,maize1
Zm00001d028676,maize1
Zm00001d002868,maize1
Zm00001d034413,maize1
Zm00001d046288,maize1
Zm00001d043503,maize1
Zm00001d042250,maize1
Zm00001d033846,maize1
Zm00001d039735,maize1
Zm00001d004019,maize1
Zm00001d027841,maize1
Zm00001d044785,maize1
Zm00001d017213,maize1
Zm00001d039348,maize1
Zm00001d022045,maize1
Zm00001d014532,maize1
Zm00001d028591,maize1
Zm00001d004020,maize1
Zm00001d002867,maize1
Zm00001d038473,maize1
Zm00001d044122,maize1
Zm00001d017493,maize1
Zm00001d031175,maize1
Zm00001d014614,maize1
Zm00001d014615,maize1
Zm00001d022286,maize1
Zm00001d018408,maize1
Zm00001d048944,maize1
Zm00001d043694,maize1
Zm00001d002865,maize1
Zm00001d033896,maize1
Zm00001d034596,maize1
Zm00001d017177,maize1
Zm00001d022045,maize1
Zm00001d016949,maize1
Zm00001d004021,maize1
Zm00001d004022,maize1
Zm00001d018409,maize1
Zm00001d023927,maize1
Zm00001d031163,maize1
Zm00001d053008,maize1
Zm00001d021649,maize1
Zm00001d046357,maize1
Zm00001d044747,maize1
Zm00001d023974,maize1
Zm00001d018344,maize1
Zm00001d033128,maize1
Zm00001d032679,maize1
Zm00001d043045,maize1
Zm00001d015440,maize1
Zm00001d020646,maize1
Zm00001d023681,maize1
Zm00001d020490,maize1
Zm00001d018907,maize1
Zm00001d044748,maize1
Zm00001d033383,maize1
Zm00001d045800,maize1
Zm00001d003184,maize1
Zm00001d000387,maize1
Zm00001d018908,maize1
Zm00001d017243,maize1
Zm00001d037636,maize1
Zm00001d024466,maize1
Zm00001d021584,maize1
Zm00001d033615,maize1
Zm00001d027722,maize1
Zm00001d045957,maize1
Zm00001d022504,maize1
Zm00001d043903,maize1
Zm00001d045956,maize1
Zm00001d016373,maize1
Zm00001d016463,maize1
Zm00001d002679,maize1
Zm00001d039131,maize1
Zm00001d043420,maize1
Zm00001d033221,maize1
Zm00001d014752,maize1
Zm00001d024764,maize1
Zm00001d029825,maize1
Zm00001d018742,maize1
Zm00001d053006,maize1
Zm00001d021835,maize1
Zm00001d017153,maize1
Zm00001d024763,maize1
Zm00001d014751,maize1
Zm00001d037637,maize1
Zm00001d028018,maize1
Zm00001d003556,maize1
Zm00001d034204,maize1
Zm00001d043421,maize1
Zm00001d028019,maize1
Zm00001d042554,maize1
Zm00001d003555,maize1
Zm00001d034205,maize1
Zm00001d029745,maize1
Zm00001d018037,maize1
Zm00001d032621,maize1
Zm00001d016351,maize1
Zm00001d043356,maize1
Zm00001d031861,maize1
Zm00001d017825,maize1
Zm00001d016135,maize1
Zm00001d043801,maize1
Zm00001d033840,maize1
Zm00001d014849,maize1
Zm00001d027667,maize1
Zm00001d003575,maize1
Zm00001d043541,maize1
Zm00001d042104,maize1
Zm00001d045323,maize1
Zm00001d046643,maize1
Zm00001d003553,maize1
Zm00001d039625,maize1
Zm00001d003552,maize1
Zm00001d016471,maize1
Zm00001d031088,maize1
Zm00001d021492,maize1
Zm00001d039808,maize1
Zm00001d040442,maize1
Zm00001d032072,maize1
Zm00001d017249,maize1
Zm00001d016472,maize1
Zm00001d039626,maize1
Zm00001d029706,maize1
Zm00001d017248,maize1
Zm00001d027308,maize1
Zm00001d021580,maize1
Zm00001d031090,maize1
Zm00001d034372,maize1
Zm00001d000213,maize1
Zm00001d002747,maize1
Zm00001d003394,maize1
Zm00001d017882,maize1
Zm00001d017275,maize1
Zm00001d028038,maize1
Zm00001d015090,maize1
Zm00001d021579,maize1
Zm00001d015091,maize1
Zm00001d020768,maize1
Zm00001d001994,maize1
Zm00001d039628,maize1
Zm00001d039629,maize1
Zm00001d020463,maize1
Zm00001d017883,maize1
Zm00001d001968,maize1
Zm00001d040422,maize1
Zm00001d019546,maize1
Zm00001d031024,maize1
Zm00001d024311,maize1
Zm00001d034206,maize1
Zm00001d046695,maize1
Zm00001d045176,maize1
Zm00001d034270,maize1
Zm00001d034516,maize1
Zm00001d016031,maize1
Zm00001d002905,maize1
Zm00001d032822,maize1
Zm00001d032075,maize1
Zm00001d021136,maize1
Zm00001d034081,maize1
Zm00001d028787,maize1
Zm00001d038751,maize1
Zm00001d044104,maize1
Zm00001d024310,maize1
Zm00001d016358,maize1
Zm00001d018822,maize1
Zm00001d046859,maize1
Zm00001d018825,maize1
Zm00001d027365,maize1
Zm00001d038750,maize1
Zm00001d022624,maize1
Zm00001d043330,maize1
Zm00001d045514,maize1
Zm00001d017641,maize1
Zm00001d027366,maize1
Zm00001d017642,maize1
Zm00001d046855,maize1
Zm00001d045513,maize1
Zm00001d015092,maize1
Zm00001d046865,maize1
Zm00001d017089,maize1
Zm00001d015829,maize1
Zm00001d015845,maize1
Zm00001d015846,maize1
Zm00001d015093,maize1
Zm00001d028786,maize1
Zm00001d042325,maize1
Zm00001d029121,maize1
Zm00001d044105,maize1
Zm00001d046852,maize1
Zm00001d038016,maize1
Zm00001d018964,maize1
Zm00001d027368,maize1
Zm00001d024680,maize1
Zm00001d028482,maize1
Zm00001d037546,maize1
Zm00001d028962,maize1
Zm00001d048765,maize1
Zm00001d027369,maize1
Zm00001d020311,maize1
Zm00001d018962,maize1
Zm00001d030665,maize1
Zm00001d028481,maize1
Zm00001d018414,maize1
Zm00001d031696,maize1
Zm00001d018415,maize1
Zm00001d020312,maize1
Zm00001d029714,maize1
Zm00001d031906,maize1
Zm00001d027370,maize1
Zm00001d029083,maize1
Zm00001d022125,maize1
Zm00001d031782,maize1
Zm00001d044506,maize1
Zm00001d003246,maize1
Zm00001d017118,maize1
Zm00001d024533,maize1
Zm00001d039866,maize1
Zm00001d022124,maize1
Zm00001d018416,maize1
Zm00001d039865,maize1
Zm00001d028922,maize1
Zm00001d029561,maize1
Zm00001d019344,maize1
Zm00001d042134,maize1
Zm00001d049259,maize1
Zm00001d018375,maize1
Zm00001d052543,maize1
Zm00001d029560,maize1
Zm00001d039958,maize1
Zm00001d033641,maize1
Zm00001d023387,maize1
Zm00001d039739,maize1
Zm00001d040234,maize1
Zm00001d039005,maize1
Zm00001d034417,maize1
Zm00001d052542,maize1
Zm00001d017119,maize1
Zm00001d029559,maize1
Zm00001d031799,maize1
Zm00001d027982,maize1
Zm00001d039004,maize1
Zm00001d040233,maize1
Zm00001d023385,maize1
Zm00001d022393,maize1
Zm00001d023384,maize1
Zm00001d021761,maize1
Zm00001d003569,maize1
Zm00001d002925,maize1
Zm00001d040232,maize1
Zm00001d046882,maize1
Zm00001d003176,maize1
Zm00001d040820,maize1
Zm00001d039394,maize1
Zm00001d038779,maize1
Zm00001d020086,maize1
Zm00001d020087,maize1
Zm00001d031797,maize1
Zm00001d045703,maize1
Zm00001d042271,maize1
Zm00001d017120,maize1
Zm00001d034610,maize1
Zm00001d042270,maize1
Zm00001d022134,maize1
Zm00001d040818,maize1
Zm00001d032472,maize1
Zm00001d038780,maize1
Zm00001d016806,maize1
Zm00001d042269,maize1
Zm00001d045090,maize1
Zm00001d029424,maize1
Zm00001d053014,maize1
Zm00001d035486,maize1
Zm00001d023480,maize1
Zm00001d023479,maize1
Zm00001d027767,maize1
Zm00001d019956,maize1
Zm00001d027766,maize1
Zm00001d020365,maize1
Zm00001d029036,maize1
Zm00001d027487,maize1
Zm00001d034181,maize1
Zm00001d037759,maize1
Zm00001d043937,maize1
Zm00001d032473,maize1
Zm00001d002500,maize1
Zm00001d023478,maize1
Zm00001d033063,maize1
Zm00001d046322,maize1
Zm00001d017445,maize1
Zm00001d002501,maize1
Zm00001d016361,maize1
Zm00001d017998,maize1
Zm00001d021421,maize1
Zm00001d002058,maize1
Zm00001d028785,maize1
Zm00001d021754,maize1
Zm00001d020206,maize1
Zm00001d039991,maize1
Zm00001d052951,maize1
Zm00001d042268,maize1
Zm00001d020339,maize1
Zm00001d028784,maize1
Zm00001d045082,maize1
Zm00001d002503,maize1
Zm00001d032455,maize1
Zm00001d003865,maize1
Zm00001d021515,maize1
Zm00001d042965,maize1
Zm00001d015344,maize1
Zm00001d035087,maize1
Zm00001d021516,maize1
Zm00001d022615,maize1
Zm00001d027484,maize1
Zm00001d052952,maize1
Zm00001d003867,maize1
Zm00001d052344,maize1
Zm00001d042066,maize1
Zm00001d002505,maize1
Zm00001d022618,maize1
Zm00001d024571,maize1
Zm00001d003048,maize1
Zm00001d016684,maize1
Zm00001d003412,maize1
Zm00001d019481,maize1
Zm00001d022614,maize1
Zm00001d003411,maize1
Zm00001d019750,maize1
Zm00001d000241,maize1
Zm00001d038239,maize1
Zm00001d022616,maize1
Zm00001d037745,maize1
Zm00001d003409,maize1
Zm00001d029035,maize1
Zm00001d029034,maize1
Zm00001d019483,maize1
Zm00001d037747,maize1
Zm00001d034044,maize1
Zm00001d002035,maize1
Zm00001d052941,maize1
Zm00001d045825,maize1
Zm00001d044979,maize1
Zm00001d015265,maize1
Zm00001d045644,maize1
Zm00001d021162,maize1
Zm00001d045451,maize1
Zm00001d002034,maize1
Zm00001d049294,maize1
Zm00001d043350,maize1
Zm00001d000242,maize1
Zm00001d029889,maize1
Zm00001d046696,maize1
Zm00001d028909,maize1
Zm00001d021764,maize1
Zm00001d030020,maize1
Zm00001d046254,maize1
Zm00001d028974,maize1
Zm00001d043990,maize1
Zm00001d033632,maize1
Zm00001d040334,maize1
Zm00001d042975,maize1
Zm00001d021420,maize1
Zm00001d038262,maize1
Zm00001d040670,maize1
Zm00001d031501,maize1
Zm00001d044023,maize1
Zm00001d023506,maize1
Zm00001d052615,maize1
Zm00001d033633,maize1
Zm00001d044987,maize1
Zm00001d052616,maize1
Zm00001d031678,maize1
Zm00001d014912,maize1
Zm00001d044365,maize1
Zm00001d033460,maize1
Zm00001d020972,maize1
Zm00001d021763,maize1
Zm00001d004473,maize1
Zm00001d044988,maize1
Zm00001d038732,maize1
Zm00001d020776,maize1
Zm00001d021419,maize1
Zm00001d030019,maize1
Zm00001d024281,maize1
Zm00001d044367,maize1
Zm00001d033138,maize1
Zm00001d027853,maize1
Zm00001d019520,maize1
Zm00001d018481,maize1
Zm00001d030018,maize1
Zm00001d035119,maize1
Zm00001d033110,maize1
Zm00001d033111,maize1
Zm00001d043906,maize1
Zm00001d044451,maize1
Zm00001d030911,maize1
Zm00001d037557,maize1
Zm00001d042615,maize1
Zm00001d002837,maize1
Zm00001d044452,maize1
Zm00001d030900,maize1
Zm00001d035597,maize1
Zm00001d021875,maize1
Zm00001d043011,maize1
Zm00001d033112,maize1
Zm00001d042290,maize1
Zm00001d001945,maize1
Zm00001d020133,maize1
Zm00001d030035,maize1
Zm00001d052421,maize1
Zm00001d017742,maize1
Zm00001d040805,maize1
Zm00001d024761,maize1
Zm00001d044394,maize1
Zm00001d039419,maize1
Zm00001d043724,maize1
Zm00001d044455,maize1
Zm00001d035064,maize1
Zm00001d053059,maize1
Zm00001d014958,maize1
Zm00001d039416,maize1
Zm00001d044395,maize1
Zm00001d032884,maize1
Zm00001d017746,maize1
Zm00001d043723,maize1
Zm00001d043722,maize1
Zm00001d039414,maize1
Zm00001d001937,maize1
Zm00001d001936,maize1
Zm00001d027311,maize1
Zm00001d014377,maize1
Zm00001d038815,maize1
Zm00001d031047,maize1
Zm00001d019268,maize1
Zm00001d028417,maize1
Zm00001d017185,maize1
Zm00001d035595,maize1
Zm00001d018080,maize1
Zm00001d028416,maize1
Zm00001d029495,maize1
Zm00001d019329,maize1
Zm00001d017186,maize1
Zm00001d032968,maize1
Zm00001d038431,maize1
Zm00001d044575,maize1
Zm00001d042202,maize1
Zm00001d032934,maize1
Zm00001d045354,maize1
Zm00001d002982,maize1
Zm00001d018077,maize1
Zm00001d043147,maize1
Zm00001d002475,maize1
Zm00001d045355,maize1
Zm00001d035628,maize1
Zm00001d019330,maize1
Zm00001d044551,maize1
Zm00001d043374,maize1
Zm00001d043146,maize1
Zm00001d023648,maize1
Zm00001d053016,maize1
Zm00001d018917,maize1
Zm00001d038367,maize1
Zm00001d038368,maize1
Zm00001d003663,maize1
Zm00001d043681,maize1
Zm00001d028834,maize1
Zm00001d018056,maize1
Zm00001d022390,maize1
Zm00001d034929,maize1
Zm00001d022035,maize1
Zm00001d028278,maize1
Zm00001d002132,maize1
Zm00001d018076,maize1
Zm00001d002005,maize1
Zm00001d039634,maize1
Zm00001d018075,maize1
Zm00001d018057,maize1
Zm00001d032576,maize1
Zm00001d033634,maize1
Zm00001d030181,maize1
Zm00001d017187,maize1
Zm00001d022498,maize1
Zm00001d022388,maize1
Zm00001d044297,maize1
Zm00001d032859,maize1
Zm00001d022387,maize1
Zm00001d035447,maize1
Zm00001d020325,maize1
Zm00001d046682,maize1
Zm00001d038068,maize1
Zm00001d014853,maize1
Zm00001d002700,maize1
Zm00001d044300,maize1
Zm00001d020198,maize1
Zm00001d039882,maize1
Zm00001d039881,maize1
Zm00001d035629,maize1
Zm00001d033637,maize1
Zm00001d033640,maize1
Zm00001d022324,maize1
Zm00001d022416,maize1
Zm00001d017595,maize1
Zm00001d040780,maize1
Zm00001d042672,maize1
Zm00001d031300,maize1
Zm00001d014852,maize1
Zm00001d038518,maize1
Zm00001d016511,maize1
Zm00001d044111,maize1
Zm00001d037567,maize1
Zm00001d048732,maize1
Zm00001d043878,maize1
Zm00001d023885,maize1
Zm00001d043686,maize1
Zm00001d039654,maize1
Zm00001d022104,maize1
Zm00001d042116,maize1
Zm00001d044110,maize1
Zm00001d022103,maize1
Zm00001d042114,maize1
Zm00001d043879,maize1
Zm00001d048731,maize1
Zm00001d022323,maize1
Zm00001d038604,maize1
Zm00001d017803,maize1
Zm00001d045583,maize1
Zm00001d029489,maize1
Zm00001d043880,maize1
Zm00001d032031,maize1
Zm00001d040689,maize1
Zm00001d032763,maize1
Zm00001d016755,maize1
Zm00001d016756,maize1
Zm00001d027808,maize1
Zm00001d038924,maize1
Zm00001d015609,maize1
Zm00001d040545,maize1
Zm00001d028879,maize1
Zm00001d038923,maize1
Zm00001d020944,maize1
Zm00001d022110,maize1
Zm00001d017084,maize1
Zm00001d029195,maize1
Zm00001d019184,maize1
Zm00001d038998,maize1
Zm00001d017846,maize1
Zm00001d042654,maize1
Zm00001d038999,maize1
Zm00001d034196,maize1
Zm00001d022109,maize1
Zm00001d042575,maize1
Zm00001d019182,maize1
Zm00001d022108,maize1
Zm00001d040752,maize1
Zm00001d016407,maize1
Zm00001d017847,maize1
Zm00001d019181,maize1
Zm00001d044930,maize1
Zm00001d027655,maize1
Zm00001d034318,maize1
Zm00001d042349,maize1
Zm00001d044929,maize1
Zm00001d016694,maize1
Zm00001d029151,maize1
Zm00001d040294,maize1
Zm00001d020636,maize1
Zm00001d045106,maize1
Zm00001d016681,maize1
Zm00001d033489,maize1
Zm00001d002477,maize1
Zm00001d015115,maize1
Zm00001d032896,maize1
Zm00001d002569,maize1
Zm00001d033328,maize1
Zm00001d002570,maize1
Zm00001d030940,maize1
Zm00001d030942,maize1
Zm00001d032897,maize1
Zm00001d030944,maize1
Zm00001d044966,maize1
Zm00001d020977,maize1
Zm00001d043303,maize1
Zm00001d034319,maize1
Zm00001d030282,maize1
Zm00001d029618,maize1
Zm00001d004546,maize1
Zm00001d033310,maize1
Zm00001d016714,maize1
Zm00001d030958,maize1
Zm00001d043302,maize1
Zm00001d038465,maize1
Zm00001d030860,maize1
Zm00001d030859,maize1
